order_id,customer_id,restaurant_name,order_date,order_value,delivery_time_mins,rating,cuisine_type,order_status
362,33,Hole in the Wall Cafe,2023-09-29,485.32,46,4.0,Cafe,Delivered
363,33,The Black Rabbit,2023-07-15,708.04,32,3.9,Continental,Delivered
364,33,Fatty Bao,2023-05-30,485.78,70,3.4,Asian,Delivered
365,33,Byg Brewski,2024-02-29,275.87,40,4.1,Continental,Delivered
366,33,Nagarjuna,2023-06-05,480.18,23,4.4,Andhra,Delivered
367,33,Toit Brewpub,2024-01-19,318.81,26,3.9,Continental,Delivered
368,33,Shivaji Military Hotel,2023-09-05,708.17,56,3.4,Mutton,Delivered
369,33,Shivaji Military Hotel,2023-07-20,666.67,57,3.0,Mutton,Delivered
370,33,Koshys,2023-09-08,544.18,56,3.4,Continental,Delivered
371,33,Corner House,2024-12-21,213.18,31,4.4,Desserts,Delivered
372,33,Byg Brewski,2023-06-30,792.53,50,3.4,Continental,Delivered
373,33,Toit Brewpub,2023-09-20,376.51,71,3.6,Continental,Delivered
374,33,Empire Restaurant,2024-01-14,405.42,74,3.2,North Indian,Delivered
375,33,Empire Restaurant,2024-04-30,245.52,41,3.8,North Indian,Delivered
376,33,Hole in the Wall Cafe,2024-09-29,645.03,61,3.2,Cafe,Delivered
377,33,Shivaji Military Hotel,2024-07-14,272.75,62,3.2,Mutton,Delivered
378,33,Vidyarthi Bhavan,2023-12-17,814.15,31,,South Indian,Delayed
379,33,CTR,2024-05-10,794.73,31,,South Indian,Delayed
380,33,Chianti,2024-01-09,248.45,26,4.3,Italian,Delivered
381,33,Manis Cafe,2023-10-31,824.16,30,4.6,South Indian,Delivered
382,33,Manis Cafe,2024-07-01,296.78,48,3.7,South Indian,Delivered
383,33,Empire Restaurant,2023-12-23,420.16,66,2.8,North Indian,Delivered
384,33,Hole in the Wall Cafe,2023-12-02,412.74,44,4.0,Cafe,Delivered
385,33,Toit Brewpub,2024-04-10,742.03,48,3.4,Continental,Delivered
386,33,Empire Restaurant,2024-01-09,771.55,24,3.9,North Indian,Delivered
387,33,Truffles,2024-01-21,579.55,41,4.3,Burgers,Delivered
388,33,Toit Brewpub,2023-12-27,259.97,58,3.6,Continental,Delivered
389,33,The Black Rabbit,2023-12-19,797.9,64,3.0,Continental,Delivered
390,34,Fatty Bao,2023-02-06,493.66,56,3.2,Asian,Delivered
391,34,The Black Rabbit,2023-01-30,613.41,25,3.6,Continental,Delivered
392,34,Empire Restaurant,2023-03-27,596.73,21,,North Indian,Delayed
393,34,Empire Restaurant,2023-06-10,479.66,39,,North Indian,Cancelled
394,34,Truffles,2023-04-22,279.42,61,,Burgers,Cancelled
395,34,Toit Brewpub,2023-05-24,457.82,48,3.3,Continental,Delivered
396,34,Chianti,2023-05-03,637.53,23,3.7,Italian,Delivered
397,35,Sanchez,2023-09-24,722.88,23,4.2,Mexican,Delivered
398,35,Hole in the Wall Cafe,2024-03-05,483.38,56,3.6,Cafe,Delivered
399,35,Byg Brewski,2023-06-27,710.32,56,3.7,Continental,Delivered
400,35,Empire Restaurant,2023-08-29,814.34,68,3.2,North Indian,Delivered
401,35,Brahmin Coffee Bar,2023-10-06,204.86,28,4.0,South Indian,Delivered
402,35,Vidyarthi Bhavan,2023-10-06,373.82,73,3.9,South Indian,Delivered
403,35,Truffles,2023-08-03,536.44,44,,Burgers,Cancelled
404,35,Meghana Foods,2024-02-24,561.3,70,3.7,Biryani,Delivered
405,35,The Black Rabbit,2023-09-05,561.55,29,3.5,Continental,Delivered
406,35,Empire Restaurant,2023-09-04,700.02,56,,North Indian,Cancelled
407,35,Koshys,2024-03-01,608.35,46,3.5,Continental,Delivered
408,36,Karavalli,2023-05-24,431.2,58,3.8,Coastal,Delivered
409,36,CTR,2023-07-16,338.01,67,3.7,South Indian,Delivered
410,36,Corner House,2023-08-24,750.76,37,4.7,Desserts,Delivered
411,36,Corner House,2023-04-30,728.08,67,3.6,Desserts,Delivered
412,36,Truffles,2024-02-04,789.4,32,4.2,Burgers,Delivered
413,36,CTR,2024-04-22,195.93,52,4.3,South Indian,Delivered
414,36,Byg Brewski,2023-06-19,284.93,56,3.0,Continental,Delivered
415,36,CTR,2023-05-17,402.26,49,3.7,South Indian,Delivered
416,36,Byg Brewski,2023-12-14,236.71,45,4.3,Continental,Delivered
417,36,Karavalli,2024-01-01,759.34,48,3.8,Coastal,Delivered
418,36,Toit Brewpub,2023-10-24,674.27,73,3.6,Continental,Delivered
419,36,Fatty Bao,2023-05-20,550.58,23,,Asian,Delayed
420,36,Brahmin Coffee Bar,2023-09-03,509.3,37,,South Indian,Cancelled
421,36,Vidyarthi Bhavan,2023-07-15,710.61,61,3.5,South Indian,Delivered
422,36,Nagarjuna,2024-05-19,746.11,47,4.1,Andhra,Delivered
423,36,Corner House,2024-01-19,586.52,63,3.6,Desserts,Delivered
424,36,Koshys,2023-08-04,576.34,55,3.8,Continental,Delivered
425,36,Truffles,2023-10-06,598.42,41,,Burgers,Cancelled
426,36,Corner House,2024-05-10,685.83,32,,Desserts,Cancelled
427,37,Vidyarthi Bhavan,2023-11-29,498.16,66,3.4,South Indian,Delivered
428,37,Fatty Bao,2024-01-24,558.12,44,,Asian,Delayed
429,37,Manis Cafe,2023-10-04,630.42,66,3.9,South Indian,Delivered
430,37,Koshys,2024-03-03,268.99,52,3.5,Continental,Delivered
431,37,Corner House,2023-10-09,668.64,26,4.4,Desserts,Delivered
432,37,Manis Cafe,2023-10-15,398.7,61,3.4,South Indian,Delivered
433,37,The Black Rabbit,2023-12-23,410.18,70,3.3,Continental,Delivered
434,37,Empire Restaurant,2024-03-17,594.08,50,3.2,North Indian,Delivered
435,37,Hole in the Wall Cafe,2023-09-03,757.25,32,4.1,Cafe,Delivered
436,37,The Black Rabbit,2024-01-02,255.54,23,,Continental,Delayed
437,37,The Black Rabbit,2023-11-03,840.65,56,3.3,Continental,Delivered
438,37,Toit Brewpub,2024-03-20,382.84,69,,Continental,Delayed
439,38,Brahmin Coffee Bar,2023-05-22,553.4,68,3.8,South Indian,Delivered
440,38,Karavalli,2023-01-23,432.38,47,,Coastal,Delayed
441,38,CTR,2023-01-14,411.17,54,3.9,South Indian,Delivered
442,38,Brahmin Coffee Bar,2023-10-15,588.68,21,4.5,South Indian,Delivered
443,38,Vidyarthi Bhavan,2023-06-30,562.07,26,4.5,South Indian,Delivered
444,38,Corner House,2023-03-06,567.46,49,4.2,Desserts,Delivered
445,38,Hole in the Wall Cafe,2023-04-29,265.42,42,,Cafe,Cancelled
446,38,Shivaji Military Hotel,2023-02-15,241.84,34,4.1,Mutton,Delivered
447,38,Toit Brewpub,2024-07-11,605.38,27,4.0,Continental,Delivered
448,38,Karavalli,2023-11-16,183.57,23,4.6,Coastal,Delivered
449,38,Empire Restaurant,2023-02-27,236.52,46,3.6,North Indian,Delivered
450,39,Meghana Foods,2024-05-12,220.69,39,4.2,Biryani,Delivered
451,39,Karavalli,2024-05-13,731.46,64,3.4,Coastal,Delivered
452,39,Karavalli,2024-07-07,699.33,27,4.3,Coastal,Delivered
453,39,Brahmin Coffee Bar,2024-05-16,516.2,69,3.4,South Indian,Delivered
454,39,The Black Rabbit,2024-07-09,533.7,38,,Continental,Cancelled
455,39,Hole in the Wall Cafe,2024-07-06,158.92,41,3.9,Cafe,Delivered
456,40,Truffles,2023-04-14,783.35,66,3.6,Burgers,Delivered
457,40,Nagarjuna,2023-07-14,719.22,49,,Andhra,Cancelled
458,40,Manis Cafe,2023-08-21,216.5,47,4.3,South Indian,Delivered
459,40,Vidyarthi Bhavan,2023-02-23,380.06,62,,South Indian,Cancelled
460,40,Truffles,2023-11-29,278.01,43,4.5,Burgers,Delivered
461,40,Fatty Bao,2023-07-22,709.93,64,3.5,Asian,Delivered
462,40,Vidyarthi Bhavan,2023-04-07,837.1,64,4.0,South Indian,Delivered
463,40,Chianti,2023-06-29,624.88,50,3.8,Italian,Delivered
464,40,Koshys,2024-04-21,629.12,59,2.9,Continental,Delivered
465,40,Hole in the Wall Cafe,2023-07-26,458.48,27,4.4,Cafe,Delivered
466,40,Byg Brewski,2023-04-05,656.64,69,3.6,Continental,Delivered
467,40,Byg Brewski,2023-12-25,216.67,64,3.6,Continental,Delivered
468,40,Koshys,2023-12-11,419.41,62,3.4,Continental,Delivered
469,40,Toit Brewpub,2023-04-15,746.31,52,,Continental,Cancelled
470,40,Manis Cafe,2023-08-22,344.71,35,4.4,South Indian,Delivered
471,40,Shivaji Military Hotel,2023-11-16,710.88,25,3.9,Mutton,Delivered
472,40,Manis Cafe,2024-07-29,671.67,27,4.9,South Indian,Delivered
473,40,CTR,2023-12-01,728.14,55,4.1,South Indian,Delivered
474,40,Sanchez,2024-01-24,469.35,33,4.0,Mexican,Delivered
475,40,Shivaji Military Hotel,2023-07-08,542.11,74,3.1,Mutton,Delivered
476,40,Koshys,2024-04-19,218.21,65,3.3,Continental,Delivered
477,40,Koshys,2023-07-06,709.94,73,3.4,Continental,Delivered
478,40,CTR,2023-07-22,725.29,30,4.5,South Indian,Delivered
479,40,Nagarjuna,2023-07-27,234.52,59,,Andhra,Cancelled
480,40,Brahmin Coffee Bar,2023-10-03,680.0,65,3.5,South Indian,Delivered
481,40,Chianti,2024-08-14,465.35,27,4.2,Italian,Delivered
482,40,Hole in the Wall Cafe,2023-08-25,184.0,20,,Cafe,Delayed
483,40,Byg Brewski,2024-10-29,274.04,69,3.7,Continental,Delivered
484,40,Empire Restaurant,2023-11-06,574.31,44,4.1,North Indian,Delivered
485,40,Karavalli,2024-02-02,341.52,64,,Coastal,Delayed
486,40,Vidyarthi Bhavan,2024-02-24,640.01,28,4.5,South Indian,Delivered
487,40,Manis Cafe,2024-04-18,537.51,65,3.9,South Indian,Delivered
488,40,Koshys,2023-12-13,647.28,63,,Continental,Delayed
489,40,Empire Restaurant,2024-01-04,486.26,68,3.1,North Indian,Delivered
490,40,Sanchez,2024-09-27,445.67,38,4.2,Mexican,Delivered
491,40,Fatty Bao,2023-08-08,189.62,29,3.6,Asian,Delivered
492,40,Nagarjuna,2023-12-31,633.42,29,4.5,Andhra,Delivered
493,40,Koshys,2023-08-28,581.28,72,3.3,Continental,Delivered
494,40,Shivaji Military Hotel,2024-11-01,422.22,67,3.2,Mutton,Delivered
495,41,Fatty Bao,2023-07-14,701.68,44,3.9,Asian,Delivered
496,41,CTR,2024-04-02,292.16,20,,South Indian,Cancelled
497,41,Punjab Grill,2024-09-12,593.65,73,2.9,North Indian,Delivered
498,41,Chianti,2024-01-09,287.53,54,3.8,Italian,Delivered
499,41,Corner House,2023-10-17,627.86,48,3.7,Desserts,Delivered
500,41,Byg Brewski,2023-10-11,449.96,27,4.1,Continental,Delivered
501,41,Toit Brewpub,2023-09-24,153.95,57,3.6,Continental,Delivered
502,42,CTR,2023-04-12,580.93,69,4.0,South Indian,Delivered
503,43,Shivaji Military Hotel,2023-10-15,700.38,31,3.9,Mutton,Delivered
504,43,Fatty Bao,2024-07-26,768.38,25,3.9,Asian,Delivered
505,43,Corner House,2023-08-01,582.8,33,4.8,Desserts,Delivered
506,43,Empire Restaurant,2023-02-12,318.24,62,3.1,North Indian,Delivered
507,43,CTR,2023-10-15,416.96,63,4.0,South Indian,Delivered
508,43,Nagarjuna,2023-05-22,167.29,54,4.0,Andhra,Delivered
509,43,Byg Brewski,2023-11-08,357.5,48,3.8,Continental,Delivered
510,43,Truffles,2023-11-13,819.39,26,3.9,Burgers,Delivered
511,43,Truffles,2023-04-09,691.51,33,,Burgers,Cancelled
512,43,Empire Restaurant,2024-05-05,641.92,33,,North Indian,Delayed
513,43,Truffles,2024-02-04,166.63,67,3.5,Burgers,Delivered
514,43,Truffles,2023-03-26,326.34,23,3.9,Burgers,Delivered
515,43,The Black Rabbit,2023-07-30,433.11,44,3.8,Continental,Delivered
516,43,Empire Restaurant,2024-03-03,654.2,54,3.2,North Indian,Delivered
517,43,Truffles,2023-06-27,224.29,42,4.5,Burgers,Delivered
518,43,Truffles,2024-02-08,456.37,38,4.4,Burgers,Delivered
519,43,Toit Brewpub,2023-06-08,672.73,54,3.5,Continental,Delivered
520,43,Vidyarthi Bhavan,2024-03-03,789.92,39,4.7,South Indian,Delivered
521,43,Sanchez,2023-04-24,236.26,75,3.1,Mexican,Delivered
522,43,Sanchez,2023-11-11,363.28,55,3.9,Mexican,Delivered
523,43,Brahmin Coffee Bar,2024-04-15,746.02,46,4.3,South Indian,Delivered
524,43,Karavalli,2023-06-29,230.24,73,3.5,Coastal,Delivered
525,43,Sanchez,2023-06-05,201.2,49,3.6,Mexican,Delivered
526,43,Brahmin Coffee Bar,2023-06-08,816.08,66,3.7,South Indian,Delivered
527,43,Shivaji Military Hotel,2024-04-18,198.87,26,3.7,Mutton,Delivered
528,43,Manis Cafe,2024-01-09,635.42,59,3.8,South Indian,Delivered
529,43,Manis Cafe,2023-12-01,369.25,47,3.8,South Indian,Delivered
530,43,The Black Rabbit,2024-06-15,244.01,37,4.1,Continental,Delivered
531,43,Punjab Grill,2024-01-30,490.88,42,4.1,North Indian,Delivered
532,43,Truffles,2024-04-18,728.51,73,,Burgers,Cancelled
533,44,Meghana Foods,2023-02-05,433.59,72,3.6,Biryani,Delivered
534,44,Nagarjuna,2023-03-01,527.77,54,4.1,Andhra,Delivered
535,44,Fatty Bao,2023-05-03,562.72,34,,Asian,Cancelled
536,44,Byg Brewski,2023-06-02,404.71,52,3.5,Continental,Delivered
537,44,Byg Brewski,2023-05-04,275.4,28,,Continental,Delayed
538,44,Koshys,2023-06-17,491.35,22,3.9,Continental,Delivered
539,44,CTR,2023-06-18,785.41,62,3.5,South Indian,Delivered
540,44,CTR,2024-06-03,376.85,22,4.9,South Indian,Delivered
541,44,Nagarjuna,2023-12-06,271.69,57,3.4,Andhra,Delivered
542,44,Truffles,2023-12-31,830.87,53,3.6,Burgers,Delivered
543,44,Koshys,2023-09-07,771.02,51,3.9,Continental,Delivered
544,44,Toit Brewpub,2023-07-06,600.43,34,3.8,Continental,Delivered
545,45,Shivaji Military Hotel,2023-08-27,654.18,46,3.7,Mutton,Delivered
546,45,Brahmin Coffee Bar,2024-02-09,733.36,57,3.3,South Indian,Delivered
547,45,Chianti,2023-06-22,590.68,57,2.9,Italian,Delivered
548,45,CTR,2023-11-16,276.03,30,,South Indian,Delayed
549,46,Karavalli,2023-06-19,269.4,50,4.4,Coastal,Delivered
550,46,Chianti,2023-04-07,586.25,72,3.4,Italian,Delivered
551,46,Manis Cafe,2023-04-18,198.19,49,4.2,South Indian,Delivered
552,46,Empire Restaurant,2023-04-14,751.71,21,3.8,North Indian,Delivered
553,46,Vidyarthi Bhavan,2023-07-02,483.11,58,3.5,South Indian,Delivered
554,46,Sanchez,2023-03-26,215.23,52,3.7,Mexican,Delivered
555,46,Karavalli,2023-07-20,777.88,54,4.4,Coastal,Delivered
556,47,Byg Brewski,2023-04-27,711.61,47,3.6,Continental,Delivered
557,47,Koshys,2023-10-22,785.5,57,3.5,Continental,Delivered
558,47,The Black Rabbit,2023-06-04,686.1,28,,Continental,Cancelled
559,47,Corner House,2023-06-01,436.05,58,3.9,Desserts,Delivered
560,47,Chianti,2023-04-28,155.04,53,3.3,Italian,Delivered
561,47,The Black Rabbit,2023-10-08,448.25,43,3.5,Continental,Delivered
562,47,Sanchez,2023-09-15,578.32,47,,Mexican,Delayed
563,47,Brahmin Coffee Bar,2023-11-29,540.29,46,4.0,South Indian,Delivered
564,47,Nagarjuna,2024-01-17,691.94,39,4.3,Andhra,Delivered
565,47,Empire Restaurant,2023-07-29,698.18,67,,North Indian,Delayed
566,47,Brahmin Coffee Bar,2023-06-19,386.91,52,3.9,South Indian,Delivered
567,48,Meghana Foods,2023-09-19,251.73,71,,Biryani,Cancelled
568,48,Truffles,2023-08-04,409.58,24,4.0,Burgers,Delivered
569,48,Fatty Bao,2023-07-27,350.53,59,,Asian,Delayed
570,49,Meghana Foods,2024-01-23,801.53,32,4.6,Biryani,Delivered
571,49,Karavalli,2023-06-26,312.17,52,4.1,Coastal,Delivered
572,49,Shivaji Military Hotel,2023-07-16,260.21,61,,Mutton,Delayed
573,49,Fatty Bao,2023-12-25,512.42,45,4.1,Asian,Delivered
574,49,Sanchez,2023-07-14,541.38,38,4.1,Mexican,Delivered
575,49,Shivaji Military Hotel,2023-11-26,468.33,58,3.5,Mutton,Delivered
576,49,Toit Brewpub,2023-07-29,541.04,46,3.7,Continental,Delivered
577,49,Byg Brewski,2023-09-15,719.2,36,4.5,Continental,Delivered
578,49,Chianti,2024-02-01,680.23,50,,Italian,Delayed
579,49,Chianti,2024-11-10,231.39,75,2.8,Italian,Delivered
580,49,Manis Cafe,2023-11-27,511.55,46,4.5,South Indian,Delivered
581,49,Corner House,2023-12-12,674.15,25,4.3,Desserts,Delivered
582,49,Hole in the Wall Cafe,2024-02-10,776.02,40,4.0,Cafe,Delivered
583,49,Brahmin Coffee Bar,2024-04-28,760.92,35,4.6,South Indian,Delivered
584,49,Karavalli,2023-12-27,224.68,42,,Coastal,Cancelled
585,49,Sanchez,2023-09-02,409.84,22,4.2,Mexican,Delivered
586,49,Toit Brewpub,2024-05-09,346.19,68,3.6,Continental,Delivered
587,49,Byg Brewski,2023-09-19,807.76,71,3.3,Continental,Delivered
588,49,Toit Brewpub,2024-03-30,638.77,49,4.1,Continental,Delivered
589,50,Chianti,2023-09-05,578.94,26,3.9,Italian,Delivered
590,50,Nagarjuna,2023-12-05,820.97,35,4.0,Andhra,Delivered
591,50,Hole in the Wall Cafe,2023-06-07,640.5,47,3.5,Cafe,Delivered
592,51,Vidyarthi Bhavan,2023-03-24,719.93,56,3.9,South Indian,Delivered
593,51,Shivaji Military Hotel,2023-04-13,416.62,55,3.4,Mutton,Delivered
594,52,The Black Rabbit,2023-01-14,775.29,51,3.1,Continental,Delivered
595,53,Sanchez,2023-09-10,428.88,74,3.2,Mexican,Delivered
596,53,Nagarjuna,2023-06-06,217.41,50,4.1,Andhra,Delivered
597,53,Koshys,2023-11-15,717.01,55,3.7,Continental,Delivered
598,53,Koshys,2023-07-21,573.9,75,3.4,Continental,Delivered
599,53,Corner House,2023-11-19,507.31,42,4.3,Desserts,Delivered
600,53,Truffles,2024-08-27,474.63,44,,Burgers,Delayed
601,53,Manis Cafe,2023-11-14,550.15,46,4.2,South Indian,Delivered
602,53,Toit Brewpub,2023-06-19,371.81,41,3.9,Continental,Delivered
603,53,Fatty Bao,2024-04-18,696.68,37,,Asian,Delayed
604,53,Punjab Grill,2024-12-03,747.95,46,3.2,North Indian,Delivered
605,53,Truffles,2023-10-30,222.11,33,3.9,Burgers,Delivered
606,53,Meghana Foods,2023-08-23,685.5,69,3.4,Biryani,Delivered
607,53,Vidyarthi Bhavan,2024-05-15,769.83,25,4.7,South Indian,Delivered
608,53,Punjab Grill,2023-12-01,518.72,60,2.8,North Indian,Delivered
609,53,Koshys,2023-10-06,754.97,75,3.6,Continental,Delivered
610,53,Punjab Grill,2024-04-24,638.34,28,4.3,North Indian,Delivered
611,53,Byg Brewski,2024-10-11,366.76,60,3.5,Continental,Delivered
612,53,Punjab Grill,2023-09-12,331.86,39,3.8,North Indian,Delivered
613,53,Vidyarthi Bhavan,2023-10-08,524.57,42,4.4,South Indian,Delivered
614,53,Corner House,2024-04-08,708.58,20,4.6,Desserts,Delivered
615,53,Sanchez,2023-08-16,767.51,43,3.7,Mexican,Delivered
616,53,Fatty Bao,2023-09-28,334.09,73,3.1,Asian,Delivered
617,53,Karavalli,2024-01-02,340.31,71,3.9,Coastal,Delivered
618,53,The Black Rabbit,2024-01-12,277.69,32,4.1,Continental,Delivered
619,53,Karavalli,2024-04-22,585.93,48,3.9,Coastal,Delivered
620,53,CTR,2023-10-15,830.63,54,3.7,South Indian,Delivered
621,53,Punjab Grill,2024-03-13,213.14,66,2.7,North Indian,Delivered
622,53,The Black Rabbit,2023-12-13,498.88,39,4.0,Continental,Delivered
623,54,CTR,2023-04-05,199.97,37,4.7,South Indian,Delivered
624,54,Nagarjuna,2023-05-04,158.83,72,,Andhra,Delayed
625,54,Fatty Bao,2023-06-07,323.01,69,,Asian,Delayed
626,55,Hole in the Wall Cafe,2023-12-13,368.48,44,4.2,Cafe,Delivered
627,55,Sanchez,2023-07-01,486.86,53,3.2,Mexican,Delivered
628,55,Brahmin Coffee Bar,2023-06-19,453.91,27,4.2,South Indian,Delivered
629,55,Fatty Bao,2023-07-29,828.18,70,3.0,Asian,Delivered
630,55,Karavalli,2024-05-20,212.64,29,4.4,Coastal,Delivered
631,55,Karavalli,2023-09-03,847.88,41,4.8,Coastal,Delivered
632,55,Vidyarthi Bhavan,2023-07-28,225.17,64,3.8,South Indian,Delivered
633,55,Koshys,2024-03-29,663.23,71,3.6,Continental,Delivered
634,55,Vidyarthi Bhavan,2023-12-23,489.71,36,4.9,South Indian,Delivered
635,55,Hole in the Wall Cafe,2024-03-31,530.53,32,4.2,Cafe,Delivered
636,55,Karavalli,2024-04-09,198.21,75,3.7,Coastal,Delivered
637,55,Sanchez,2023-11-19,693.14,43,3.9,Mexican,Delivered
638,55,Meghana Foods,2024-02-24,693.21,59,3.8,Biryani,Delivered
639,55,Brahmin Coffee Bar,2023-10-25,686.01,53,4.1,South Indian,Delivered
640,56,Empire Restaurant,2023-08-09,180.64,53,,North Indian,Delayed
641,56,Brahmin Coffee Bar,2023-06-27,219.13,26,4.4,South Indian,Delivered
642,56,Hole in the Wall Cafe,2024-05-25,563.21,53,3.8,Cafe,Delivered
643,56,Truffles,2023-12-01,296.12,20,4.5,Burgers,Delivered
644,56,CTR,2023-09-01,806.77,43,4.5,South Indian,Delivered
645,56,CTR,2024-07-05,520.31,72,3.8,South Indian,Delivered
646,56,Brahmin Coffee Bar,2023-08-22,657.62,53,3.7,South Indian,Delivered
647,56,Byg Brewski,2023-09-06,587.73,62,3.2,Continental,Delivered
648,56,Empire Restaurant,2024-09-21,400.57,69,3.3,North Indian,Delivered
649,56,Empire Restaurant,2024-10-23,534.98,30,4.2,North Indian,Delivered
650,56,Karavalli,2023-12-17,781.74,48,4.4,Coastal,Delivered
651,56,The Black Rabbit,2024-02-14,728.31,68,3.1,Continental,Delivered
652,56,Sanchez,2024-05-27,535.17,33,3.8,Mexican,Delivered
653,56,Punjab Grill,2024-04-05,174.26,45,3.5,North Indian,Delivered
654,56,Vidyarthi Bhavan,2023-10-28,839.08,39,4.2,South Indian,Delivered
655,56,Nagarjuna,2023-09-08,549.47,55,3.8,Andhra,Delivered
656,56,Punjab Grill,2023-09-11,335.49,42,,North Indian,Cancelled
657,56,Nagarjuna,2024-01-04,549.34,71,3.2,Andhra,Delivered
658,56,Manis Cafe,2023-10-21,491.79,70,,South Indian,Cancelled
659,56,Empire Restaurant,2024-07-08,176.16,58,3.3,North Indian,Delivered
660,56,CTR,2023-11-01,765.85,69,3.6,South Indian,Delivered
661,56,Shivaji Military Hotel,2024-01-28,571.61,67,3.2,Mutton,Delivered
662,56,Fatty Bao,2024-08-20,178.83,23,3.8,Asian,Delivered
663,56,Byg Brewski,2023-12-29,185.36,64,3.2,Continental,Delivered
664,56,Karavalli,2024-05-27,305.46,56,3.7,Coastal,Delivered
665,56,Vidyarthi Bhavan,2023-12-31,550.01,41,4.3,South Indian,Delivered
666,56,Truffles,2024-03-04,691.68,45,4.2,Burgers,Delivered
667,56,Sanchez,2024-02-27,606.57,32,3.9,Mexican,Delivered
668,56,Byg Brewski,2024-11-11,336.38,35,4.0,Continental,Delivered
669,57,Koshys,2024-01-23,391.17,42,3.9,Continental,Delivered
670,57,Koshys,2023-09-20,711.96,59,3.6,Continental,Delivered
671,57,Shivaji Military Hotel,2023-07-23,259.19,32,4.0,Mutton,Delivered
672,57,CTR,2023-07-20,798.71,35,,South Indian,Cancelled
673,57,Manis Cafe,2023-07-18,363.58,64,3.9,South Indian,Delivered
674,57,Sanchez,2023-10-31,516.29,33,3.7,Mexican,Delivered
675,57,Meghana Foods,2023-12-12,614.47,44,4.4,Biryani,Delivered
676,57,Corner House,2023-08-10,582.58,32,4.6,Desserts,Delivered
677,57,Fatty Bao,2023-08-04,746.46,62,3.0,Asian,Delivered
678,57,Corner House,2023-08-09,420.57,75,,Desserts,Delayed
679,57,Manis Cafe,2023-11-19,522.09,51,4.4,South Indian,Delivered
680,57,Sanchez,2024-11-25,323.17,65,2.7,Mexican,Delivered
681,57,Fatty Bao,2024-04-26,392.75,67,2.9,Asian,Delivered
682,57,Byg Brewski,2023-12-23,588.05,37,,Continental,Cancelled
683,57,Nagarjuna,2023-11-09,778.02,34,3.9,Andhra,Delivered
684,59,Vidyarthi Bhavan,2023-04-08,786.81,47,4.6,South Indian,Delivered
685,60,Brahmin Coffee Bar,2023-11-02,631.97,75,,South Indian,Cancelled
686,60,Vidyarthi Bhavan,2023-10-10,791.98,61,4.1,South Indian,Delivered
687,60,Empire Restaurant,2024-12-23,765.75,31,3.9,North Indian,Delivered
688,60,The Black Rabbit,2024-01-29,803.64,39,,Continental,Cancelled
689,60,Brahmin Coffee Bar,2023-09-22,168.34,26,,South Indian,Delayed
690,60,Karavalli,2024-04-10,567.45,56,3.8,Coastal,Delivered
691,60,Truffles,2023-08-08,243.86,64,3.6,Burgers,Delivered
692,60,Toit Brewpub,2024-08-07,481.69,74,3.2,Continental,Delivered
